rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
0.529160,0.344630,0.775383,0.013839,0.012202,-0.040449
-0.513746,-0.236624,0.824666,0.011659,0.011174,-0.036875
-0.575152,0.638703,-0.511135,0.009244,0.013757,-0.038826
-0.629149,-0.283937,-0.723569,0.006628,0.012537,-0.041633
-0.981374,0.032704,-0.189303,0.002595,0.012619,-0.042235
0.624879,0.700837,0.344027,0.005125,0.015416,-0.040665
-0.628535,-0.177962,0.757148,0.002559,0.014634,-0.037435
0.040679,-0.759879,0.648790,0.002713,0.011511,-0.034668
-0.759365,-0.444664,-0.475014,-0.000348,0.009679,-0.036437
0.907426,0.419348,0.026919,0.003284,0.011317,-0.036183
-0.227689,0.970398,0.080532,0.002363,0.015138,-0.035718
0.093332,0.948316,0.303291,0.002724,0.018841,-0.034373
0.275934,0.407962,0.870303,0.003804,0.020379,-0.030797
-0.831891,-0.554311,0.026385,0.000514,0.018117,-0.030572
0.566079,-0.432719,-0.701648,0.002732,0.016349,-0.033204
0.847083,0.492333,0.200145,0.006030,0.018208,-0.032292
-0.701708,-0.696173,-0.151490,0.003276,0.015428,-0.032756
0.548660,-0.734980,0.398468,0.005390,0.012520,-0.031084
-0.089336,0.978587,-0.185436,0.005025,0.016250,-0.031680
-0.474246,0.442875,0.760889,0.003181,0.017891,-0.028632
0.328424,-0.900126,0.286202,0.004427,0.014373,-0.027426
0.470173,-0.727579,-0.499566,0.006205,0.011542,-0.029228
0.466212,-0.180480,-0.866068,0.007954,0.010811,-0.032410
0.755397,0.642290,0.129767,0.010785,0.013203,-0.031795
-0.518039,-0.629257,-0.579372,0.008790,0.010779,-0.033862
0.669706,-0.606891,-0.427991,0.011274,0.008457,-0.035343
0.554707,0.246096,0.794819,0.013310,0.009347,-0.032234
0.459317,0.604705,0.650661,0.014974,0.011568,-0.029686
-0.195307,0.044215,-0.979745,0.014192,0.011690,-0.033218
0.749056,0.000967,0.662506,0.016914,0.011650,-0.030641
-0.010169,0.918721,-0.394777,0.016814,0.014997,-0.031985
0.978906,0.199844,0.042485,0.020351,0.015677,-0.031711
0.835902,0.187874,-0.515723,0.023338,0.016308,-0.033484
-0.078518,0.812816,-0.577205,0.022967,0.019215,-0.035468
-0.087061,-0.576143,-0.812699,0.022567,0.017050,-0.038295
-0.457020,0.288895,-0.841233,0.020829,0.018035,-0.041204
0.199832,-0.551334,0.809999,0.021475,0.015979,-0.038131
0.581213,0.811448,0.061184,0.023489,0.018840,-0.037774
0.130585,-0.909271,-0.395187,0.023872,0.015514,-0.039055
-0.997983,-0.009567,-0.062753,0.020223,0.015424,-0.039139
-0.140234,-0.122643,0.982493,0.019652,0.014933,-0.035504
-0.016732,0.543114,0.839492,0.019523,0.016806,-0.032401
-0.228828,-0.040207,-0.972636,0.018645,0.016604,-0.035723
-0.619534,-0.010860,0.784895,0.016398,0.016508,-0.032834
-0.176967,0.978829,-0.102841,0.015720,0.019884,-0.033079
0.288916,-0.748593,0.596771,0.016675,0.017197,-0.030877
0.491699,-0.857658,0.150517,0.018330,0.014149,-0.030245
0.358319,-0.504275,-0.785694,0.019511,0.012349,-0.032868
-0.933092,0.355460,0.054652,0.016214,0.013536,-0.032565
0.385258,0.870883,-0.305186,0.017487,0.016493,-0.033505
-0.143710,-0.695410,-0.704097,0.016933,0.014046,-0.035810
-0.642253,0.300697,-0.705048,0.014676,0.015028,-0.038102
-0.936142,0.145915,0.319919,0.011430,0.015475,-0.036880
-0.531364,0.845064,0.059318,0.009584,0.018296,-0.036553
0.351219,-0.238969,-0.905284,0.010742,0.017424,-0.039498
-0.078473,-0.606071,-0.791530,0.010441,0.015318,-0.042038
-0.550703,-0.547338,-0.630196,0.008552,0.013423,-0.044018
-0.927852,0.077025,-0.364907,0.005409,0.013637,-0.045095
0.443813,0.894013,0.061402,0.006876,0.016581,-0.044739
-0.523018,0.250379,-0.814716,0.005109,0.017361,-0.047306
-0.830717,-0.540072,-0.135024,0.002332,0.015509,-0.047597
-0.128467,0.606107,0.784940,0.001899,0.017464,-0.044840
-0.243678,0.726921,0.642033,0.001089,0.019806,-0.042573
-0.403299,-0.208659,-0.890961,-0.000241,0.019054,-0.045364
0.927360,0.273260,0.255604,0.002800,0.019888,-0.044377
0.462399,0.784065,0.414041,0.004302,0.022385,-0.042879
0.711370,-0.367071,-0.599342,0.006605,0.021116,-0.044692
-0.919909,-0.265464,0.288610,0.003597,0.020186,-0.043610
0.880548,0.238032,-0.409850,0.006435,0.020891,-0.044795
-0.642014,-0.537738,-0.546494,0.004343,0.019089,-0.046413
-0.352335,-0.568656,-0.743297,0.003196,0.017199,-0.048654
0.228832,-0.864998,-0.446559,0.003919,0.014371,-0.049930
0.132848,0.759971,0.636236,0.004331,0.016754,-0.047737
-0.735787,0.599140,0.315671,0.001974,0.018608,-0.046580
0.992541,0.068618,0.100764,0.005119,0.018767,-0.046112
-0.515954,0.680132,0.520781,0.003470,0.020860,-0.044318
-0.219029,-0.774720,-0.593157,0.002768,0.018350,-0.046050
-0.453943,-0.751730,0.478370,0.001332,0.015929,-0.044400
0.324985,-0.479832,0.814952,0.002346,0.014374,-0.041707
0.348781,-0.927107,0.137202,0.003429,0.011432,-0.041147
-0.799267,-0.191787,-0.569552,0.000928,0.010799,-0.042794
0.850421,0.515422,-0.105469,0.003567,0.012366,-0.042988
-0.541947,0.675565,-0.499906,0.001878,0.014420,-0.044403
0.480827,0.838667,0.255817,0.003356,0.016964,-0.043476
0.720985,0.609499,0.329684,0.005564,0.018787,-0.042328
0.305703,-0.152431,-0.939846,0.006485,0.018262,-0.045081
-0.134311,0.241014,0.961183,0.006054,0.018943,-0.042004
0.194866,-0.619678,-0.760281,0.006630,0.016996,-0.044194
-0.982476,0.101324,-0.156443,0.003623,0.017252,-0.044535
-0.920795,-0.375274,0.106330,0.000822,0.016063,-0.044078
