rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.818621,-0.573290,0.034626,-0.021826,0.005612,0.057321
0.346919,-0.238520,-0.907059,-0.020541,0.004761,0.053961
-0.661026,-0.419799,0.621943,-0.022765,0.003287,0.055933
0.950924,-0.309226,-0.011102,-0.019396,0.002206,0.055701
0.029541,0.121947,0.992097,-0.019227,0.002619,0.058930
-0.767227,0.605293,-0.212092,-0.021798,0.004690,0.057998
0.405402,0.483524,0.775792,-0.020335,0.006329,0.060457
-0.570122,0.203854,0.795867,-0.022211,0.007004,0.062967
-0.245576,0.157728,0.956459,-0.022971,0.007516,0.066006
-0.504579,-0.839250,0.202634,-0.024604,0.004646,0.066469
-0.047406,-0.219380,-0.974487,-0.024681,0.003889,0.062952
0.252906,0.830155,0.496872,-0.023746,0.006671,0.064413
0.845057,-0.180496,-0.503288,-0.020831,0.006043,0.062508
-0.885217,-0.055096,-0.461905,-0.023721,0.005839,0.060754
-0.308258,0.126620,0.942838,-0.024670,0.006241,0.063694
0.097575,0.698046,0.709374,-0.024264,0.008539,0.065840
0.438682,0.639072,-0.631779,-0.022731,0.010627,0.063530
-0.379685,0.824611,-0.419351,-0.023909,0.013314,0.061936
0.879942,0.161225,-0.446888,-0.020936,0.013800,0.060262
-0.632937,-0.345952,0.692609,-0.022942,0.012621,0.062335
0.299251,0.224174,0.927467,-0.021889,0.013312,0.065163
0.419843,0.787268,-0.451599,-0.020451,0.015833,0.063479
0.118545,0.498818,0.858562,-0.019999,0.017401,0.066061
-0.634590,-0.711314,0.302207,-0.021988,0.015043,0.066825
-0.692165,0.671613,0.264279,-0.024150,0.017161,0.067462
-0.464171,-0.864121,-0.194525,-0.025565,0.014327,0.066620
-0.456940,-0.831515,-0.315895,-0.026948,0.011616,0.065394
0.384458,0.835834,-0.391886,-0.025633,0.014249,0.063933
-0.856274,0.496413,-0.142720,-0.028278,0.015785,0.063274
-0.144630,-0.989305,0.018902,-0.028648,0.012594,0.063134
-0.428890,0.080293,-0.899781,-0.029914,0.012809,0.060086
0.542220,0.513072,0.665398,-0.028110,0.014387,0.061996
0.619395,-0.112074,0.777039,-0.026073,0.013989,0.064244
0.657394,-0.647551,0.385371,-0.023931,0.011915,0.065251
0.410280,-0.330698,0.849888,-0.022574,0.010845,0.067703
0.572743,-0.698649,0.428784,-0.020719,0.008634,0.068828
0.176326,-0.647761,0.741158,-0.020107,0.006596,0.070916
0.490501,0.785243,-0.377891,-0.018527,0.009006,0.069526
0.963148,0.030550,-0.267230,-0.015497,0.009073,0.068487
-0.501501,0.490219,0.712869,-0.016992,0.010553,0.070470
-0.220904,-0.775224,-0.591802,-0.017618,0.008143,0.068438
0.679654,0.201489,-0.705317,-0.015485,0.008734,0.066072
-0.332922,0.214455,0.918244,-0.016453,0.009361,0.068670
-0.018120,0.577020,-0.816529,-0.016458,0.011087,0.065980
0.722558,0.617481,-0.310847,-0.014219,0.012924,0.064838
-0.447756,0.863525,-0.232034,-0.015529,0.015494,0.063941
-0.999913,-0.012071,-0.005249,-0.018494,0.015411,0.063732
-0.210860,0.208378,0.955048,-0.019071,0.015991,0.066409
-0.825598,0.406081,0.391773,-0.021486,0.017159,0.067383
-0.533684,-0.835456,-0.131127,-0.023015,0.014613,0.066791
0.037130,-0.897495,-0.439459,-0.022836,0.011899,0.065284
0.221726,0.927492,0.300991,-0.022110,0.014616,0.065983
0.114092,0.492662,0.862709,-0.021707,0.016030,0.068340
-0.231533,-0.311596,0.921575,-0.022326,0.015064,0.070857
0.149961,-0.241637,0.958709,-0.021819,0.014309,0.073469
-0.380703,0.182231,0.906564,-0.022872,0.014801,0.075912
-0.896662,-0.341128,-0.282185,-0.025427,0.013760,0.074865
-0.478810,0.232750,0.846504,-0.026749,0.014399,0.077114
-0.493649,0.132033,-0.859580,-0.028106,0.014741,0.074391
-0.852946,0.154472,0.498619,-0.030497,0.015146,0.075621
-0.897581,-0.422060,-0.127332,-0.033003,0.013882,0.075035
-0.847094,-0.521986,0.099815,-0.035349,0.012338,0.075106
-0.628746,0.662100,0.407802,-0.037054,0.014205,0.076062
-0.052737,0.359886,-0.931504,-0.037099,0.015196,0.073175
-0.686500,0.709405,-0.159570,-0.038954,0.017179,0.072510
-0.036075,0.701103,-0.712146,-0.038946,0.019128,0.070274
0.925939,0.377451,0.012982,-0.036205,0.020145,0.070112
-0.219352,-0.172828,0.960216,-0.036724,0.019599,0.072633
-0.910795,0.385867,0.146831,-0.039193,0.020633,0.072843
0.994214,0.023235,0.104871,-0.036282,0.020641,0.072933
0.807182,-0.476193,0.348852,-0.033913,0.019245,0.073708
-0.704689,-0.558938,0.437038,-0.035792,0.017626,0.074726
-0.948865,0.084863,0.304062,-0.038342,0.017813,0.075366
-0.514307,-0.718777,0.467812,-0.039668,0.015762,0.076460
0.109540,-0.993861,-0.015503,-0.039254,0.012957,0.076204
-0.424397,0.376942,0.823287,-0.040320,0.013965,0.078274
-0.333182,0.377236,-0.864108,-0.041129,0.014969,0.075670
-0.404363,0.897925,0.173841,-0.042130,0.017401,0.075941
-0.974282,0.171376,-0.146304,-0.044691,0.017824,0.075330
-0.503311,-0.190069,-0.842943,-0.045947,0.017255,0.072814
0.631332,0.019147,-0.775276,-0.044097,0.017260,0.070497
0.694636,0.716477,-0.064352,-0.042084,0.019165,0.070130
0.084854,0.989239,-0.119187,-0.041739,0.021801,0.069615
0.326261,-0.685494,0.650886,-0.040742,0.019884,0.071191
0.491634,0.671462,-0.554468,-0.039303,0.021645,0.069500
-0.776035,-0.383568,-0.500645,-0.041289,0.020553,0.067963
